walletAddress,approvedAddress,approvalAmount
0x5E6dE698Fa7aFb9D2439C0D914deFF68b495901a,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564033787964007913129639935
0xDbDc5356403C1301c2c0A5b9E6C65ECd045d3EB8,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640563972284485134033129639935
0x31c2Ab99605e535E96097188bC79752e1b3E5817,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640561049229096114908180481436
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552683566242575492634753835
0x5a2bf7e75335a6f1b35be169E72c2f1B6aE3A236,0x881D40237659C251811CEC9c364ef91dC08D300C,115792089237316195423570985008687907853269984665640564035524017367437003189631
0x74de5d4FCbf63E00296fd95d33236B9794016631,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640553940611777162496181772099
0x675a3CD69d4B8B496236174e347238269CB80879,0x3aC551725ac98C5DCdeA197cEaaE7cDb8a71a2B4,115792089237316195423570985008687907853269984665640563998745214336825772612692
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804504400885842394521029
0x0875a3ec63B5fa8A60FD12Aa99a294b4d36ED3B5,0x6A000F20005980200259B80c5102003040001068,14020717969815346535
0x0875a3ec63B5fa8A60FD12Aa99a294b4d36ED3B5,0x6A000F20005980200259B80c5102003040001068,0
0x000000fee13a103A10D593b9AE06b3e05F2E7E1c,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564020194076864818008788350
0x5DbCEA3fa8989E2D1F319d322fffe1adFB577d73,0x3aC551725ac98C5DCdeA197cEaaE7cDb8a71a2B4,0
0x76e7aBb2060A648643a4451824cC49a61d49AeD3,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564018081584007913129597523
0x488179d8d707819d6a2A67f803408725C331C850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x488179d8d707819d6a2A67f803408725C331C850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115792089237316195423570985008687907853269984665640563961225614709722585519780
0x488179d8d707819d6a2A67f803408725C331C850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115792089237316195423570985008687907853269984665640563648297737516960409039113
0x3F1B5E7f893CC26ca3cB467d46C6E7CF43807411,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039457584007913129639935
0xe8b643B1be765C67775aF07acF6C63ab35B949c5,0x000000000022D473030F116dDEE9F6B43aC78BA3,2343750000000000000000
0xe8b643B1be765C67775aF07acF6C63ab35B949c5,0x000000000022D473030F116dDEE9F6B43aC78BA3,0
0x488179d8d707819d6a2A67f803408725C331C850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115792089237316195423570985008687907853269984665640563022319070719870389003339
0x488179d8d707819d6a2A67f803408725C331C850,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115792089237316195423570985008687907853269984665640562352977848336113878682131
0x7C02164807a58a68E5Bc46D2065A582cEF9d2f0A,0xCf5540fFFCdC3d510B18bFcA6d2b9987b0772559,500752250000000000000
0x7C02164807a58a68E5Bc46D2065A582cEF9d2f0A,0xCf5540fFFCdC3d510B18bFcA6d2b9987b0772559,0
0x31c2Ab99605e535E96097188bC79752e1b3E5817,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640561046958017410936097480801
0x63E82b1C2C593DA6826912E58B8FA2B129f7153e,0x3aC551725ac98C5DCdeA197cEaaE7cDb8a71a2B4,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x31c2Ab99605e535E96097188bC79752e1b3E5817,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640561044688999754707246686653
0x5E6dE698Fa7aFb9D2439C0D914deFF68b495901a,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564031517934007913129639935
0x31c2Ab99605e535E96097188bC79752e1b3E5817,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640561037762105125376883962948
0xf847DBE6e8E2F9CA046322c827Ba79ff6a302453,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,33000000000000000000000
0xf847DBE6e8E2F9CA046322c827Ba79ff6a302453,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,133571002323773863073958
0x8Ad9687415Baca1F2EE8A51588f69Bee1e5A4966,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x8Ad9687415Baca1F2EE8A51588f69Bee1e5A4966,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039307584007913129639935
0xaBd69D0faC4b0851DAFe100979DF808Eb7fb81A9,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640556283892385444130146568506
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552683405173352807899441363
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552683272843655973299760247
0xACE0FbA339a60ed6E23091609ee802E4683BE17d,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039457584007913129639935
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552683164400930879135041251
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552683085906425424849688950
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552682990001380979878977342
0xACE0FbA339a60ed6E23091609ee802E4683BE17d,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039278045467634926488539
0x5E6dE698Fa7aFb9D2439C0D914deFF68b495901a,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564024241324007913129639935
0x01C3dD0607e189d8ec94c740cf5926dB4f38Bf3f,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,576241194512755776493
0x01C3dD0607e189d8ec94c740cf5926dB4f38Bf3f,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0
0xDA5DD51A8869aA961b13A3FCAe5ef5e2Cd565Bef,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640561540985048307551979700223
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,115792089237316195423570985008687907853269984665640564039457584007913129639935
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562628415131862997684256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640564024300849583023064639935
0xA5F58f034969055594518611691E132736913997,0xF133faFd49f4671ac63EE3a3aE7E7C4C9B84cE4a,115792089237316195423570985008687907853269984665640552680836558515519217457342
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640564019925282533533468639935
0x6fd0b641d221446D34ffE72B0af2babC11FFE5c2,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x6fd0b641d221446D34ffE72B0af2babC11FFE5c2,0x000000000022D473030F116dDEE9F6B43aC78BA3,115792089237316195423570985008687907853269984665640564038285485907913129639935
0x8D4e54B8885E7a85F260c6fA65Adcf37ec760a39,0x3aC551725ac98C5DCdeA197cEaaE7cDb8a71a2B4,115792089237316195423570985008687907853269984665640563639217967598033882752287
0x2840217050EE64d8543135829453Dc1F76354aA6,0x3aC551725ac98C5DCdeA197cEaaE7cDb8a71a2B4,115792089237316195423570985008687907853269984665640564035395119218613129639935
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804492555081782301861317
0x970d10FAE161f557d6296c612758A7A1D6F966a5,0x881D40237659C251811CEC9c364ef91dC08D300C,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x970d10FAE161f557d6296c612758A7A1D6F966a5,0x881D40237659C251811CEC9c364ef91dC08D300C,115792089237316195423570985008687907853269984665640564038828121058096315120997
0x74de5d4FCbf63E00296fd95d33236B9794016631,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640553939982314212679367253161
0x947c2aEdb60354AA6c5c8e7eF5bcF128ee78B4B7,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x947c2aEdb60354AA6c5c8e7eF5bcF128ee78B4B7,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,115792089237316195423570985008687907853269984665640564039157532349950206128085
0x22F9dCF4647084d6C31b2765F6910cd85C178C18,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563941384872043894492129120
0x67bDBf1F1B66D713d84FB0e9186fca69C067b9D6,0x881D40237659C251811CEC9c364ef91dC08D300C,115792089237316195423570985008687907853269984665640564037537583587380090583212
0x74de5d4FCbf63E00296fd95d33236B9794016631,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640553939654161697301381075946
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804480852955407720090624
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804469150829033138319931
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804457448702658556549238
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115792089237316195423570985008687907853269984665640563804445746576283974778545
0xC95DcBaC23804362f794628d18D764a7818F2Df5,0x000000000022D473030F116dDEE9F6B43aC78BA3,749767212242741311504
0xC95DcBaC23804362f794628d18D764a7818F2Df5,0x000000000022D473030F116dDEE9F6B43aC78BA3,0
0x5E6dE698Fa7aFb9D2439C0D914deFF68b495901a,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564014290624007913129639935
0x365A35932b424d03aC3C94a9206b249b928b3e80,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564039457584007913129639935
0x488179d8d707819d6a2A67f803408725C331C850,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,10000000000000000000
0x488179d8d707819d6a2A67f803408725C331C850,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,0
0x365A35932b424d03aC3C94a9206b249b928b3e80,0xa152F8bb749c55E9943A3a0A3111D18ee2B3f94E,115792089237316195423570985008687907853269984665640564004951097559143129639935
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562624101711241527188556326
